0.008544933	0.0012418255	0.018914822	0.039388288	0.03921208	-0.04553579	0.04320058	-0.037050616	-0.012851525	0.04075172	0.030468252	0.024715867	0.02642471	0.00591179	-0.02785324	-0.041326024	0.027694132	0.016859982	-0.036395334	0.015406083	-0.041964877	0.03333589	0.0017062649	0.022752468	0.036665607	-0.016692828	-0.0139702335	-0.0047694556	-0.037424468	-0.01493312	0.004442513	-0.02725699	-0.014188051	-0.016620733	-0.004024755	0.044074047	-0.005612742	0.042773042	0.038156677	-0.046854984	0.023444008	0.0046742447	-0.005469907	-0.03076725	0.032440636	-0.03165134	-0.03968221	0.044705976	-0.049882926	-0.04920235	0.0073095337	-0.04188596	-0.0028041117	0.032294024	0.0317969	0.030608524	0.03891391	0.0014927275	-0.03614545	0.022404585	-0.012894046	0.03100561	0.0077009425	0.010982297	-0.034364343	-0.00893829	-0.009523213	-0.035777606	-0.0081322305	-0.033372737	-0.03924818	0.00044307858	-0.027608598	0.018454026	0.015171025	-0.016831983	-0.040457547	0.0062082037	-0.015426863	-0.00044376776	0.030791853	0.015965376	0.01977605	-0.045788933	-0.033118416	0.005754065	-0.029354632	-0.038077198	-0.022666706	-0.007304441	-0.0019862875	-0.036984682	-0.035652615	0.03066862	-0.033416644	-0.006483339	-0.030723667	0.0340972	0.02953491	0.009566616	0.017623518	-0.020879377	-0.0052381866	-0.008874871	-0.036791276	-0.03618754	0.03889252	0.040513936	0.030762557	-0.017750312	-0.029992783	-0.011791181	-0.025084818	-0.029819047	-0.0020655617	0.0020058043	0.02423269	-0.02958697	-0.0065211877	-0.037240755	-0.0042698868	-0.019677853	-0.023670698	0.04516251	0.035441253	-0.021222247	-0.02516309	0.034153234
-0.0074219927	0.044355836	-0.018078864	-0.013109423	0.015787307	0.022240605	-0.011786558	-0.043317594	-0.029140592	-0.038332067	-0.022795022	0.00048566982	-0.04097291	0.046999503	-0.014962744	-0.04831524	0.027419295	0.009655107	0.044674467	-0.0034419298	-0.024674773	-0.036432646	0.020805273	-0.03021047	-0.045322012	0.016702238	-0.03628658	-0.0333305	-0.04893632	-0.02378719	0.027532969	-0.032610476	0.03207021	0.0480955	0.049426485	-0.003704857	-0.04977448	0.013397004	0.038659263	0.026334736	0.020574901	0.046821777	0.008021664	-0.023401154	0.04887596	0.03573895	0.042315092	0.046174813	-0.04126928	0.04337087	0.032758567	0.049247835	0.04912025	-0.027754176	-0.01867988	0.020770404	0.033643175	-0.01823616	-0.017887376	-0.039607227	0.025031257	-0.036792852	-0.04883709	0.0433635	-0.0060757995	-0.009185754	-0.02451787	-0.0035537966	0.02714635	-0.020511055	-0.006760288	-0.03259994	-0.037655126	-0.019571697	-0.023774136	0.0047103763	0.044377815	-0.030272532	-0.030903518	-0.041741334	-0.036589168	-0.038308203	-0.0137497075	-0.0075544342	0.040333692	0.042313125	-0.030584468	-0.03520428	0.006063916	9.0919435e-05	-0.028818464	-0.0052597895	-0.019322598	0.033471767	-0.046246994	0.027083147	-0.018560123	0.043147873	-0.048627675	0.0422307	0.043262433	0.023663092	0.009528674	-0.016902767	-0.03611021	-0.031106902	0.029023778	-0.030191183	-0.044083368	-0.03985207	0.02141836	0.036613766	0.040562693	-0.029525924	0.040463302	0.0022118688	0.045657303	-0.023016512	0.0076787695	0.03747264	0.023939576	-0.002209723	0.011370111	0.042376485	-0.03672532	0.02384961	0.023147013	-0.009557821
0.22323774	-0.6272378	-0.062419333	-0.16961281	0.29819682	-0.2016586	-0.09555372	-0.042048074	0.29848287	-0.018102782	1.3741574	-0.15953137	0.26343098	0.15825406	0.28783464	-1.0115985	0.4307795	0.41467485	0.3769549	0.25179774	0.7475085	0.9844075	0.60114	-0.51175374	0.03317471	-0.3012789	1.0844935	-0.17136075	-0.35868317	-0.43118513	0.29622772	-0.22658847	-0.11081545	-0.63033366	-0.31094083	-0.08080593	-0.37946382	0.11385069	-0.7780521	-0.25944525	0.49124074	-0.1760126	0.0133824255	0.35708624	-0.1525628	-0.05412136	-0.2535338	-0.5387848	-0.82318777	-0.97008634	0.100648776	0.120097175	-0.23150693	0.034815796	0.484607	-0.10018569	-0.37292787	0.012476884	-0.11608909	0.2116518	0.07978779	-0.42571756	-0.5263721	0.21452364	-0.17674994	0.598085	-1.0167323	-0.5015104	-0.19874892	-0.8828443	0.018160854	-0.31847125	-0.468709	0.40361238	-0.57585347	0.26347432	0.6636749	-0.32591593	-0.057190306	0.21825258	-0.057984747	-0.4349819	-0.008603247	0.47089237	0.9112186	-0.035671834	0.38429895	0.7447767	-0.26284343	-0.7362192	0.5596409	0.33565202	-0.545415	-0.33661038	0.41989	-0.93719566	0.19435753	0.071180604	-0.34597385	-0.1425816	-0.0181342	0.43364218	0.9851221	-0.13116202	-0.18981658	0.5677909	-0.6187466	0.6645097	0.5135071	0.40833843	1.1091663	0.66462415	0.7147277	-0.53737396	0.24597158	0.18385386	-0.8345658	0.018529585	-0.033348657	-1.0380567	0.2142546	1.2677085	-0.019459862	-0.18173687	0.39868653	0.46177128	0.75949126	-0.12726046
0.096362	-0.099046186	0.19584362	0.8624702	-0.23044838	-0.67855084	0.070863225	0.117541894	-0.61557347	-0.4014129	-0.08744417	-0.42367592	-0.13879637	0.08829605	-0.06677924	-0.3412683	0.2555579	0.3492111	0.073632576	0.87358254	0.36384267	-0.12922023	0.06983051	0.072641574	-0.26225978	-0.37284133	0.23503786	-0.12986134	0.4944103	-0.25846386	0.123519376	-0.004666572	0.14311971	-0.63900983	-0.31079656	-0.27844867	-0.2570992	-0.5454331	0.019333126	-0.5437011	0.23265025	-0.2773218	-0.56741685	0.8800492	-0.39053383	-0.38272592	-0.32755592	0.36985537	-0.78355116	-0.50069296	0.24606726	0.026469696	-0.67848146	0.5329753	0.22351108	-0.36109927	0.45429397	0.9278956	0.74939066	-0.43777618	0.17658937	-0.33349192	0.09321967	-0.10356361	-0.43183818	-0.30570656	-0.02155504	-0.5115283	0.24890932	-0.67927057	0.93529826	-0.009598088	0.13049783	-0.022075921	-0.51330274	0.3327927	1.0362486	0.15120715	-0.07555604	0.24890564	0.80459315	-0.27021936	-0.35839263	0.8019647	-0.0009135658	0.057046205	-0.9956885	0.08587675	-1.3020862	-0.10136425	0.052003767	0.08786841	-0.50799716	-0.15393013	0.42546195	-0.15386747	0.529041	-0.19257565	-0.37926415	-0.8133262	0.4381455	0.6290796	-0.11339745	-0.41376764	0.15991077	0.08816525	-0.29953304	0.38412932	0.5951961	0.36766192	0.03718047	-0.25205237	-0.57661694	-0.1512622	-0.5700051	0.1525212	0.58116025	0.48495114	-0.5185271	-1.0576562	-0.24026203	0.951421	-0.27388468	-0.48271433	-0.3248149	-0.39043987	0.29787478	-0.025572859
-0.38407555	0.397403	0.096496	0.59817576	0.058871824	-0.2187196	-0.23635349	0.7687598	0.6512376	-0.20894791	0.5837997	-0.005029018	0.06906741	0.16134699	-0.21944256	-0.5510331	0.42639613	0.05957672	0.15778135	-0.9630571	0.43943954	-0.23280787	-0.09045257	-0.05631477	0.01443079	0.4338919	0.68256074	-0.043310158	-0.37594414	0.16026571	-0.57952124	-0.6548345	-0.21599682	-0.68849087	0.51861334	0.3613531	-0.5723952	-0.16449219	0.034564078	-0.22507253	-0.30625224	0.108521834	-0.338426	-0.2356906	0.2971921	-0.42807505	0.65265596	-0.95459455	0.7703351	0.17022733	-0.037133142	0.39988178	-0.4783317	0.37254566	-0.019482538	0.28428358	0.31377926	0.44902372	-0.48461652	-0.064499564	-0.17442717	0.09850905	-0.100206934	0.06187621	-0.044753645	-0.38830954	0.65084106	-0.49491617	-0.05983747	0.51705277	0.12963158	-0.26408955	0.31986383	0.10695486	-0.113704264	-0.41994718	0.3288742	-0.08683159	0.45958787	0.43269804	0.13858634	0.4092372	-0.20660569	-0.41233918	-0.44650984	0.31514326	-0.38126016	0.070194274	-0.49497643	-0.22446817	0.47990137	0.42547473	0.59777576	-0.6440152	-0.24203746	0.49055862	0.38585067	-0.0908694	0.119837835	-0.7969536	0.5317205	-0.014819908	0.4250684	0.21298541	0.55174166	-0.33417106	-0.37016776	0.11649856	-0.41118604	0.5300871	0.5848315	-0.40295538	0.025525386	-0.32073286	-0.41128093	0.5537393	-0.2972436	0.5846643	0.5994927	0.41044873	0.023732994	0.38293564	0.12599953	0.19129832	-0.5418134	0.20354165	0.08055498	-0.08921684
0.92634475	0.058646567	-0.29646188	-0.20738971	0.11774629	-0.348303	-0.28116515	0.2793266	-0.14251164	-0.54064846	-0.2508049	-0.052303586	-0.693087	0.20091742	-0.41638985	-0.001664204	-0.47886717	-0.08398473	-0.024230521	0.16485417	-0.25054494	0.20575373	-0.78700554	-0.11824277	0.029057533	-0.4658678	-0.4142614	-0.46950135	-0.29259428	0.45563942	-0.4763652	0.20389134	0.6602988	0.0007543945	0.29557756	-0.6899431	-0.097012386	-0.8382102	-0.49734405	0.34769017	-0.1568806	1.0821933	-0.50132537	-0.46010032	0.38305607	-0.001034652	0.4139626	-0.27147216	-0.29192728	0.011948196	-0.37660152	-0.2281378	0.31363955	-0.6034368	-0.043564286	0.78884095	-0.84229445	0.041064624	-0.31865662	-0.5723171	0.09605	-0.07589423	-0.17169745	-0.23245558	0.44855493	-0.6580231	-0.45326927	-0.3076541	0.19421422	1.1518778	0.44504544	0.47907677	0.019075586	0.04529501	0.21210112	-0.32420018	-0.8161659	-0.5150814	-0.07461751	0.58226377	0.41579044	0.6719522	0.030451631	-0.07064457	0.29662466	0.1877687	-0.26008946	0.7119591	0.08954383	-0.51767766	0.0511943	-0.25384226	0.49188352	-0.042267233	0.09726754	0.21287015	-0.098634765	0.086417936	-0.14553508	0.0035553626	0.1065873	0.48183545	0.29929474	-0.58360946	-0.0071010343	0.11487178	-0.5480533	-0.3402018	0.7339454	-0.022837572	0.08934243	-0.0055180388	-0.37195957	0.19278295	-0.7492017	-0.36537632	0.30057406	0.25301597	0.33623508	0.62935245	-0.988435	0.18978429	0.6908723	-0.2529946	-0.15353766	-0.28113142	-0.97209454	-0.0055174315
0.5259871	0.10901131	-0.0076512136	0.087694705	0.5711244	0.08098152	0.9055752	0.9008273	0.0329813	-0.49958676	-0.555708	-0.10301772	0.18125156	-0.08086409	0.6770849	-0.41023558	-0.19464448	0.15958549	0.4273742	-0.46017584	-0.31436166	0.44713062	-0.04878865	-0.61679226	-0.66771024	-0.9234543	-0.025182744	-0.334469	-0.84088284	1.0852256	-0.04352343	-0.095072605	-0.26701227	0.19246806	0.43394843	-0.5162782	0.31833652	-0.4191394	-0.21500665	0.2243111	-0.43253008	-0.29354915	-0.4456202	-0.29051995	-0.11112835	0.9590153	-0.05464809	-0.8361991	-0.6183783	-0.15394196	-0.24838921	-0.3305777	0.08342442	-0.28825268	0.6078504	-0.10278944	-0.60965985	-0.69828284	-0.23008926	-0.20385593	-0.50012374	0.35429853	-0.21727733	0.2668675	-1.168871	-0.29182282	-0.1743504	-0.29402837	-0.16704401	-0.45806772	-0.10924872	0.36492327	-0.6104554	-0.13783076	-0.2218091	0.06025307	0.33640146	-0.15682904	0.5266765	0.06534414	-0.61553264	-0.18254618	-0.08839281	0.5264089	-0.51125616	0.32283548	0.0862896	-0.23641737	0.53576714	0.2683225	0.5576124	0.45909086	-0.052223835	-1.2853146	-0.29579526	0.30390668	0.08553518	0.19936855	0.61615527	-0.007957215	0.48457184	0.12957242	0.3353863	0.96226054	-0.15443668	-0.10878346	-0.6685192	-0.35172987	-0.3222199	-0.3565619	0.17110437	-0.5868493	0.13666014	0.059951466	-0.1616686	0.8828155	-0.4213245	-0.3108518	-0.24408746	0.33898553	0.50987613	-0.036501214	-0.48172283	0.16450873	0.14950575	0.044787664	0.042756658	0.54692054
0.67710674	0.65030265	-0.1053815	0.009517296	0.43968424	-0.2794174	0.21467522	-0.050962385	0.19577934	-0.32604623	0.7867769	0.93536896	-0.55379456	-0.73407	0.47624967	-0.29920477	-0.36110517	0.9243656	-0.096954875	-0.2832424	-0.24311592	0.11522749	0.27234486	-0.42638782	-0.048359767	-0.7205899	0.9797507	-0.2298486	0.27753496	-0.44361302	-0.98051345	0.06404904	0.6313036	0.44544482	0.5963721	0.6882265	0.29138958	0.14175414	-0.3057398	0.7164267	0.802609	-0.48723015	-0.8594743	-0.39785266	0.3018679	0.5311236	0.47165552	-0.6456908	0.2988573	-0.71228665	-0.8735225	-0.0091312295	-0.55294883	-0.91179955	0.21054026	0.069601804	0.22895466	-0.9061192	0.5013176	-0.77691287	0.74380636	-0.3731021	0.3301673	-0.38664505	0.54969275	0.041478947	-0.358958	0.24226561	-0.28690863	0.1353964	0.18159543	-0.42547688	-0.41777965	0.0771508	-0.100091495	1.11742	0.09548565	-0.71664137	-0.42069885	-0.48605052	-0.04457826	-0.27686265	-0.6030289	-0.16038118	0.5546964	0.48149183	-1.1371483	0.85100174	-0.08931919	-0.28660622	0.19208795	0.517522	0.29840663	-0.42810452	-0.10843928	-0.07933034	0.008485346	-0.03097163	0.94983625	-0.5855275	-0.5285129	-0.6928816	0.33808663	-0.1637763	-1.2973305	0.34809637	0.16348624	0.65822285	-0.72379506	-0.23120017	0.01058223	-0.12851222	-0.233909	0.5961005	-0.38225546	-0.67868567	-1.0721204	0.057095792	0.019918773	-0.257673	-0.21154922	-0.22684121	0.21202584	-0.111620545	-0.6300974	-0.0004290226	0.10831204	-0.8353077
0.22090416	0.29775387	0.13932711	0.9663471	0.43637896	0.4970792	0.50758237	0.15599571	-0.28907606	-0.42797053	0.11876533	0.33844662	-0.736823	0.46464106	0.49118322	-0.45869073	0.52804404	-0.5950633	0.06817482	0.62776345	-0.3586531	0.8357039	-0.9805607	0.08880391	0.23609586	0.025433015	-0.16879949	0.23977284	-0.10032479	-0.44283992	-0.525009	-0.15562266	-0.09729279	-0.28718597	0.405852	0.49054486	0.2921177	0.19024317	0.13343075	-0.068965994	-0.7934532	-0.17440334	0.8067061	0.11203198	0.098458275	-0.6066728	-0.9812417	-0.8493977	-0.24737652	-0.37483191	-0.0421557	0.53878164	-0.0016918611	-0.31249258	-0.6854486	-0.275018	0.32955766	-0.3721811	0.42576507	-0.87699467	-0.38435507	-0.1509289	-0.002511627	0.2590128	-0.5988199	-0.16761976	-0.23060216	0.02419305	0.2258231	0.4933654	0.22212668	0.23527484	0.0134483585	-0.08413333	-0.116753384	0.29318473	-0.7208775	0.084563985	-0.22612223	0.30330446	-0.03725656	0.47783226	0.9539493	-0.6555893	0.40744126	0.7203619	-0.27448764	-0.003953633	0.13740799	-0.10801626	0.5017552	-0.19726816	-0.41562393	-0.011307266	-0.23333892	-0.061034348	-0.13890006	0.24002811	0.0548805	-0.7315044	1.2893627	-0.46816674	0.4066733	-0.0700927	0.43379733	-0.05330743	-0.24929045	0.22439009	-0.032862958	-0.10645083	0.41498634	-0.49393666	-0.15642615	-0.28780118	-0.69068444	-0.5987708	0.3749947	-0.29466113	0.71473527	-0.16511531	0.10949709	0.46729863	0.24242984	0.0574639	0.38913715	-0.029661141	0.2829323	0.33337295
0.38669473	0.771717	-0.58916515	0.8931925	0.14097095	-0.9090497	1.0405699	0.0979642	-0.5560922	-0.18961923	-0.23708208	-0.6545592	-1.0856286	-0.18947147	-0.09344354	-0.54493105	1.6163676	0.20973226	-0.6783726	-0.28563	0.37231722	0.50782794	-0.30439103	-0.3490075	0.74418104	-0.47621536	0.40279067	0.013572606	-0.8093233	0.38906154	0.020465808	-0.068220586	-0.16203433	0.17223784	-0.60182	-0.5396211	-0.58916706	-0.06888392	0.86912596	-0.38927576	0.14058982	0.45276806	-0.4143858	-0.54104	0.20108798	-0.005053975	0.23932609	-0.12492489	0.13505824	0.2842751	-0.32379222	-0.072045855	-0.113206714	-0.09790817	0.074103266	0.26649278	-0.9525863	-0.76766694	-0.8752046	-0.24089569	1.2945979	0.40246648	0.32480246	0.3822791	-0.99032295	-0.8987009	-0.8537206	0.25720325	-0.78244615	0.24991517	0.31234095	0.19134627	-0.6622059	0.40734905	-0.27727124	-0.40369612	0.018585412	0.3941628	0.02532678	-0.1500742	-0.28182364	0.32723418	0.51291883	0.21639353	-0.5503539	0.27479205	-0.43233582	0.6403515	-0.30988842	0.22253697	0.29260436	-1.1229192	-0.082665384	-0.595544	-0.049243834	-0.8328783	-0.39459983	-0.61439735	-0.20835906	-0.43698734	-0.38884363	-0.3617866	-0.03917478	0.035005305	-1.022701	0.05703755	0.46563852	-0.014870741	1.1719021	-0.06799099	-0.16167726	-0.24057034	-0.13217211	0.32373768	-0.55991757	-0.76039284	-0.33128417	-0.17635418	-0.54758006	0.00498374	-1.4229028	0.503777	-0.11208901	0.2612025	-0.1170512	-0.8214673	0.2452319	-0.19750556
